DIVISION_NAME,DISTRICT_NAME,THANA_NAME,EIIN,INSTITUTE_NAME,VILL_ROAD,POST_OFFICE,MANAGEMENT,ISNTITUTION_TYPE,MOBILE
Barisal,Patuakhali,Dumki Upazila,131931,L.A.M. UNAITED MOHILA COLLEGE,SREE RAM PUR,JAMLA,Non-Govt,College,01309131931
Barisal,Patuakhali,Dumki Upazila,131891,AZIZ AHMED COLLEGE,BOARD OFFICE MURADIA,MURADIA,Non-Govt,College,01715657505
Barisal,Patuakhali,Dumki Upazila,102217,NASIMA KARAMOT ALI MAHILA COLLEGE,DUMKI,DUMKI,Non-Govt,College,01757618691
Barisal,Patuakhali,Dumki Upazila,131868,PANGASHIA COLLEGE,DHOPAR HAT,PANGASHIA,Non-Govt,College,01732780001
Barisal,Patuakhali,Dumki Upazila,134881,KADAMTALA COLLEGE,JALISHA,JALISHA,Non-Govt,College,01309134881
Barisal,Patuakhali,Galachipa,102331,GALACHIPA DEGREE COLLEGE,COLLEGE ROAD | GALACHIPA,GALACHIPA,Govt.,College,01714668913
Barisal,Patuakhali,Galachipa,102327,HAZI KERAMAT ALI COLLEGE,CHAR BISWAS,CHAR BISWAS,Non-Govt,College,01309102327
Barisal,Patuakhali,Galachipa,102332,GALACHIPA WOMEN'S DEGREE COLLEGE,SAMUDABAD ROAD,GALACHIPA,Non-Govt,College,01714901016
Barisal,Patuakhali,Galachipa,102330,KALAGACHIA S. M SAKENDER ALI CHOWDHURY DEGREE COLLEGE,KALAGACHIA,KALAGACHHIA,Non-Govt,College,01716573547
Barisal,Patuakhali,Galachipa,102334,KHARIZZAMA COLLEGE,KHARIZZAMA,KHARIZZMA,Non-Govt,College,01733152498
Barisal,Patuakhali,Galachipa,102328,BAKUL BARIA UNION COLLEGE,GUABARIA,LAMNA,Non-Govt,College,01309102328
Barisal,Patuakhali,Galachipa,102336,AMKHOLA COLLEGE,AMKHOLA,AMKHOLA,Non-Govt,College,01711023365
Barisal,Patuakhali,Galachipa,134467,CHIKNIKANDI COLLEGE,CHIKNIKANDI,SUTABARIA,Non-Govt,College,01740810828
Barisal,Patuakhali,Kala Para,102402,MOZAHAR UDDIN BISWAS DEGREE COLLEGE,COLLEGE ROAD,KHEPUPARA,Govt.,College,01712549454
Barisal,Patuakhali,Kala Para,102404,ALHAJ ZALAL UDDIN COLLEGE,,DHULASAR,Non-Govt,College,01914890024
Barisal,Patuakhali,Kala Para,102401,KALAPARA MOHILA COLLEGE,OFFICE MOHOLLA,KHEPUPARA,Non-Govt,College,01735165257
Barisal,Patuakhali,Kala Para,102399,KUAKATA KHANABAD COLLEGE,LATACHAPALI,KUAKATA,Non-Govt,College,01716645190
Barisal,Patuakhali,Kala Para,102400,MUKTIJHODDHA MEMORIAL COLLEGE,BIPIN PUR,MOHIPUR,Non-Govt,College,01719111200
Barisal,Patuakhali,Kala Para,102403,DHANKHALI DEGREE COLLEGE,PANCHJUNIA,PANCHJUNIA,Non-Govt,College,01309102403
Barisal,Patuakhali,Mirzaganj Upazila,102473,AKHTAR HOSSIAN CHOWDHURY MEMORIAL DEGREE COLLAGE,KATHALTALI,KATHALTALI,Non-Govt,College,01716309183
Barisal,Patuakhali,Mirzaganj Upazila,102474,KISMARPUR DELWAR HOSAIN COLLEGE,KISMATPUR,KISMATPUR,Non-Govt,College,01716752568
Barisal,Patuakhali,Mirzaganj Upazila,102471,SUBIDKALI DEGREE COLLEGE,UTTAR SUBIDKHALI,SUBIDKHALI,Non-Govt,College,01716494758
Barisal,Patuakhali,Mirzaganj Upazila,102472,SUBIDKHALI MOHILA (DEGREE) COLLEGE,UTTAR SUBIDKHALI,SUBIDKHALI,Non-Govt,College,01712191375
Barisal,Patuakhali,Mirzaganj Upazila,137687,HOWLADER FOUNDATION WOMEN'S COLLEGE,CHAITA,CHAITA,Non-Govt,College,01309137687
Barisal,Patuakhali,Mirzaganj Upazila,137787,UDAYAN BHASA SHAHID ABDUL JABBAR MEMORIAL COLLEGE,DEULI,DEULI,Non-Govt,College,01309137787
Barisal,Patuakhali,Mirzaganj Upazila,102470,MAJIDBARIA COLLEGE,SULTANABAD,SULTANABAD,Non-Govt,College,01711379147
Barisal,Patuakhali,Patuakhali Sadar,102593,PATUAKLALI GOVT | MAHILA COLLEGE,211/ MAHILLA COLLEGE ROAD | POROSAVA,PATUAKHALI,Govt.,College,01777052443
Barisal,Patuakhali,Patuakhali Sadar,102596,PATUAKHALI GOVERNMENT COLLEGE,393 | COLLEGE ROAD,PATUAKHALI,Govt.,College,0441-62415
Barisal,Patuakhali,Patuakhali Sadar,102600,HAZI MOKTER ALI MRIDHA DEGREE COLLEGE,HARITAKIBARIA,CHHOTOBIGHAI,Non-Govt,College,01784568152
Barisal,Patuakhali,Patuakhali Sadar,102591,DHARANDI COLLEGE,DHARANDI,ISLAMPUR,Non-Govt,College,01725965753
Barisal,Patuakhali,Patuakhali Sadar,102601,ASMAT ALI KHAN COLLEGE,LAUKATHI,LAUKATHI,Non-Govt,College,01309102601
Barisal,Patuakhali,Patuakhali Sadar,102598,MOUKRAN B.L.P. DEGREE COLLEGE,MOUKRAN,MOUKARAN,Non-Govt,College,01734616795
Barisal,Patuakhali,Patuakhali Sadar,102594,ABDUL KARIM MIRDHA COLLEGE,CHARPARA,PATUAKHALI,Non-Govt,College,01712860353
Barisal,Patuakhali,Patuakhali Sadar,132000,HAZI HAMEZUDDIN MIRDHA COLLEGE,TOWN ZAINKATI-0500-00,PATUAKHALI,Non-Govt,College,01712222554
Barisal,Patuakhali,Patuakhali Sadar,102595,MOHAMMED ISHAQUE MODEL DEGREE COLLEGE | PATUAKHALI,501,PATUAKHALI SADOR,Non-Govt,College,01309102595
Barisal,Patuakhali,Patuakhali Sadar,102597,HAZI AKKEL ALI HOWLADER COLLEGE,TAOWN KALIKAPUR,PATUKHALI,Non-Govt,College,01309102597
Barisal,Patuakhali,Patuakhali Sadar,102592,ADHYAKSHA SAYED AHAMMAD COLLEGE,PAXMIA,BASAK BAZAR,Non-Govt,College,01732985191
Barisal,Patuakhali,Patuakhali Sadar,131897,PAZAKHALI COLLEGE | LOHALIA,PAZAKHALI,KURI PAIKA,Non-Govt,College,01731003482
Barisal,Patuakhali,Patuakhali Sadar,137704,PUKURJANA ALHAZ MD. ESAHAK ALI JOMADDER COLLEGE,PUKURJANA,PUKURJANA,Non-Govt,College,01712515121
Barisal,Patuakhali,Patuakhali Sadar,131851,BANIAKATHI MOHILA COLLEGE,BANIAKATHI,SOUTH CHANDOKHALI,Non-Govt,College,01718152820
Barisal,Patuakhali,Patuakhali Sadar,131850,B. S. L. MOHILA COLLEGE,SHOULA,VHURIA,Non-Govt,College,01703630436
Barisal,Patuakhali,Rangabali,102335,GOVT. RANGA BALI COLLEGE,NIJHOWLA,KACHIABUNIA,Govt.,College,01712601191
Barisal,Patuakhali,Rangabali,134740,HALIMA KHATUN WOMEN COLLEGE,BAHER CHAR,BAHER CHAR,Non-Govt,College,01711343742
Barisal,Patuakhali,Rangabali,137706,MAHBUBUR RAHMAN COLLEGE,TUNGIBARIA,TUNGIBARIA,Non-Govt,College,01616094853
Barisal,Pirojpur,Bhandaria,102683,BHANDARIA GOVT. COLLEGE,BHANDARIA,BHANDARIA,Govt.,College,01716015015
Barisal,Pirojpur,Bhandaria,102684,BHANDARIA MOJIDA BEGUM MOHILA COLLEGE,BHANDARIA,BHANDARIA,Non-Govt,College,01712521852
Barisal,Pirojpur,Bhandaria,102681,MANIK MIAH MOHABIDAALAYA,ATRAKHALI,IKRI,Non-Govt,College,01715742122
Barisal,Pirojpur,Bhandaria,102682,AMAN ULLAH COLLAGE,RADHANAGAR,RADHANAGAR,Non-Govt,College,01712522798
Barisal,Pirojpur,Kawkhali,102721,KAUKHALI MAHABIDYALAYA,ASPADDI,KAWKHALI,Govt.,College,01967597279
Barisal,Pirojpur,Kawkhali,102720,KAUKHALI MOHILA DEGREE COLLEGE,KAWKHALI,KAWKHALI,Non-Govt,College,01716639513
Barisal,Pirojpur,Mathbaria,102819,MATHBARIA GOVT. COLLEGE,MATHBARIA,MATHBARIA,Govt.,College,01558765046
Barisal,Pirojpur,Mathbaria,131952,BANGABANDHU SK. MUJIBUR RAHMAN COLLEGE,CHHOTA SAULA,BHAGIRATH PUR,Non-Govt,College,01712509231
Barisal,Pirojpur,Mathbaria,102817,MOHIUDDIN AHMED MOHILA DEGREE COLLEGE,DAKHIN MITHAKHALI,MATHBARIA,Non-Govt,College,01712676871
Barisal,Pirojpur,Mathbaria,102816,MIRUKHALI COLLEGE,MIRUKHALI,MIRUKHALI,Non-Govt,College,017748811717
Barisal,Pirojpur,Mathbaria,102818,SHAHDAT HOSSIAN COLLAGE,CHARAKGACHHIA,NOLI CHARAK GACHHIA,Non-Govt,College,01718124509
Barisal,Pirojpur,Mathbaria,102821,SAFA DEGREE COLLAGE,DHANISAFA,SAFA BANDAR,Non-Govt,College,01734581247
Barisal,Pirojpur,Mathbaria,136476,TUSHKHALI COLLEGE,TUSHKHALI,TUSHKHALI,Non-Govt,College,01758009977
Barisal,Pirojpur,Mathbaria,102820,DR. RUSTUM ALI FARAJI DEGREE COLLEGE,UTTAR SONAKHALI,UTTAR SONAKHALI,Non-Govt,College,01309102820
Barisal,Pirojpur,Mathbaria,137715,KAKRABUNIA MOHILA COLLEGE,KAKRABUNIA,TIKIKATA,Non-Govt,College,01712003520
Barisal,Pirojpur,Mathbaria,137784,DODHI VANGA AD. ZIAUL FARUQUE TALUDER COLLEGE,DODHI VANGA,TIKIKATA,Non-Govt,College,01710701636
Barisal,Pirojpur,Nazirpur Upazila,134874,GOVT. BANGA MATA BEGUM FAZILATUNNESA MUJIB WOMENS COLLEGE,NAZIRPUR,NAZIRPUR,Govt.,College,01716344557
Barisal,Pirojpur,Nazirpur Upazila,102890,BAITHAKATA COLLEGE,MUGARJHOR,BAITHAKATA BAZAR,Non-Govt,College,01715143154
Barisal,Pirojpur,Nazirpur Upazila,102891,SHAHID JANANI MAHILA MAHABIDHALAY,DIRGHA,DIRGHA,Non-Govt,College,01748956888
Barisal,Pirojpur,Nazirpur Upazila,102893,GHOSHKATHI MOHAVIDYALAYA,GHOSHKATI,GOSHKATI,Non-Govt,College,01712344860
Barisal,Pirojpur,Nazirpur Upazila,102889,MATIBHANGA DEGREE COLLEGE,MATIBHANGA,MATIBHNGA,Non-Govt,College,01724005661
Barisal,Pirojpur,Nazirpur Upazila,102892,NAZIRPUR COLLEGE,NAZIRPUR,NAZIRPUR,Non-Govt,College,01711388879
Barisal,Pirojpur,Nazirpur Upazila,134353,RAJLAXMI MAHABIDHALAY,BAKSHI,SHOLASAT,Non-Govt,College,01309134353
Barisal,Pirojpur,Pirojpur Sadar,102955,GOVT . SUHRAWARDY COLLEGE PIROJPUR,COLLEGE ROAD | KHUMURIA,PIROJPUR,Govt.,College,01305863343
Barisal,Pirojpur,Pirojpur Sadar,102956,PIROJPUR GOVERNMENT MAHILA COLLEGE,PARER HAT ROAD,PIROJPUR,Govt.,College,01309102956
Barisal,Pirojpur,Pirojpur Sadar,102957,TEJDASKATHI COLLEGE,TEJDASKATHI,CHALISHA,Non-Govt,College,01714086000
Barisal,Pirojpur,Pirojpur Sadar,102954,AFTABUDDIN COLLEGE,293,PIROJPUR,Non-Govt,College,01780447616
Barisal,Pirojpur,Pirojpur Sadar,131975,BIPIN CHAND SANSKRIT COLLEGE (TOLE),KHUMURIA,PIROJPUR,Non-Govt,College,01718848739
Barisal,Pirojpur,Nesarabad (Swarupkati),103082,GOVT.SWARUPKATHI COLLEGE,SOHAGDAL,SOHAGDAL,Govt.,College,01309103082
Barisal,Pirojpur,Nesarabad (Swarupkati),103078,RAJBARI DEGREE COLLEGE,BYASKATI,BYASKATI,Non-Govt,College,01739454553
Barisal,Pirojpur,Nesarabad (Swarupkati),103085,SANATAN SANSKRITE COLLAGE,BELADANGA,DAHARI,Non-Govt,College,01725171892
Barisal,Pirojpur,Nesarabad (Swarupkati),103080,FAZILA RAHMAN MOHILA COLLEGE,KOURIKHARA,KOWRIKHARA,Non-Govt,College,01309103080
Barisal,Pirojpur,Nesarabad (Swarupkati),103083,KABIGURU RABINDRANATH DEGREE COLLAGE,KURIANA,KURIANA,Non-Govt,College,01309103083
Barisal,Pirojpur,Nesarabad (Swarupkati),131984,PASHCHIM SOHAGDAL SHAHEED SMRITI B.M DEGREE.COLLEGE,PASHCHIM SOHAGDAL,PASHCHIM SOHAGDAL,Non-Govt,College,01740963733
Barisal,Pirojpur,Nesarabad (Swarupkati),103079,ALHAJ ABDUR RAHMAN COLLEGE,BALDIA,RAJABARI,Non-Govt,College,01309103079
Barisal,Pirojpur,Nesarabad (Swarupkati),103081,SHAHID SMRITY COLLAGE,JAGANNATHKATI,SWARUP KATI,Non-Govt,College,01718272159
Barisal,Pirojpur,Nesarabad (Swarupkati),103084,DAIHARI COLLEGE,BELADANGA,URIBUNIA,Non-Govt,College,01799059284
Barisal,Pirojpur,Indurkani,102986,INDURKANI COLLEGE | ZIANAGAR,INDURKANI & SANNASHI-BALIPARA-PIROJPUR-DHAKA ROAD,INDURKANI,Govt.,College,01726628082
Barisal,Pirojpur,Indurkani,133059,K.C. TECHINCAL & BUSINESS NANAGEMENT COLLAGE,CHANDIPUR,CHANDIPURHAT,Non-Govt,College,01715384013
Chattogram,Bandarban,Bandarban Sadar,131933,BANDARBAN GOVT. WOMEN COLLEGE,BANDARBAN,BANDARBAN,Govt.,College,01818209293
Chattogram,Bandarban,Bandarban Sadar,103107,GOVT.BANDARBAN COLLEGE,BANDARBAN,BANDARBAN,Govt.,College,01704447375
Chattogram,Bandarban,Lama,103125,MATAMUHURI COLLEGE,COLLEGE PARA,LAMA,Govt.,College,01550603301
Chattogram,Bandarban,Lama,138016,HEFAZATUR RAHMAN COLLEGE,EAST CHAMBI | DEGREEKHOLA | AZIZNAGAR,M. CHARHAT,Non-Govt,College,01819801955
Chattogram,Bandarban,Lama,138013,QUANTUM COSMO COLLEGE,QUANTUMOM,SOROI,Non-Govt,College,01306413163
Chattogram,Bandarban,Naikhongchhari,103136,HAZI M.A. KALAM DEGREE COLLEGE,NAIKHONGCHHARI,NAIKHONGCHARI,Govt.,College,01731650500
Chattogram,Bandarban,Rowangchhari,138805,ROWANGCHARI COLLEGE,COLLEGE ROAD | BOTTOLI,ROWANGCHHARI,Non-Govt,College,01822883745
Chattogram,Bandarban,Ruma,138065,RUMA SANGU COLLEGE,RUMA,RUMA,Govt.,College,01818220028
Chattogram,Bandarban,Thanchi,138599,THANCHI COLLEGE,362 THANCHI,THANCHI,Non-Govt,College,01820403011
Chattogram,Brahamanbaria,Akhaura,103169,SHAHEED SMRITI COLLEGE AKHAWRA,RADHANAGAR,AKHAURA,Govt.,College,01798644244
Chattogram,Brahamanbaria,Akhaura,138749,JAHANARA HUQ MOHILA COLLEGE,KHARAMPUR ROAD,AKHAURA,Non-Govt,College,01711468706
Chattogram,Brahamanbaria,Akhaura,138970,AKHAURA CAMBRIAN COLLEGE,DARUIN,GANGASAGAR,Non-Govt,College,01762688056
Chattogram,Brahamanbaria,Banchharampur,103200,BANCHARAMPUR DEGREE COLLEGE,JAGANNATPUR,BANCHARAMPUR,Govt.,College,01913993276
Chattogram,Brahamanbaria,Banchharampur,103202,DR.ROUSHAN ALAM COLLEGE,FARDABAD,FARDABAD,Non-Govt,College,01819604578
Chattogram,Brahamanbaria,Banchharampur,103201,TAJUL ISLAM ADARSHA COLLEGE,DARIKANDI,JIBONGANJ BAZAR,Non-Govt,College,01732721172
Chattogram,Brahamanbaria,Banchharampur,103204,SUJAN DULO COLLEGE,RUPASDI,RUPASDI BAZAR,Non-Govt,College,01715710430
Chattogram,Brahamanbaria,Banchharampur,103203,SHAH RAHAT ALI COLLEGE,SAIFULLAKANDI,SOYFULLAH KANDI,Non-Govt,College,01718966637
Chattogram,Brahamanbaria,Banchharampur,139047,MD NURUL ISLAM COLLEGE,KHOSHKANDI | DHARIARCHAR BAZAR-BANCHHARAMPUR ROAD,DHARIARCHAR BAZAR,Non-Govt,College,01819215069
Chattogram,Brahamanbaria,Bijoynagar,138748,CHAMPAKNAGAR OBAIDUL MUKTADIR CHOWDHURY COLLEGE,FATEHPUR,NOORPUR,Non-Govt,College,01720329340
Chattogram,Brahamanbaria,Bijoynagar,103290,KAZI MOHAMMAD SHAFIQUL ISLAM DEGREE MOHABIDDALAYA,ISLAMPUR,PURBA ISLAMPUR,Non-Govt,College,01711441856
Chattogram,Brahamanbaria,Bijoynagar,136976,PURBACHAL COLLEGE,BISHNAPUR,BISHNAPUR,Non-Govt,College,01714414546
Chattogram,Brahamanbaria,Brahmanbaria Sadar,103291,BRAHMANBARIA GOVT. WOMEN COLLEGE,SADAR HOSPITAL ROAD,BRAHMANBARIA,Govt.,College,01751710075
Chattogram,Brahamanbaria,Brahmanbaria Sadar,103294,BRAHMANBARIA GOVT. COLLEGE,MOURAIL,SADAR,Govt.,College,01764117700
Chattogram,Brahamanbaria,Brahmanbaria Sadar,134243,CHINAIR BANGABANDHU SHEIKH MUJIB DEGREE COLLEGE,CHINAIR | COLLEGE ROAD | BRAHMANBARIA SADAR,BATHSHALA,Non-Govt,College,01911944952
Chattogram,Brahamanbaria,Brahmanbaria Sadar,103292,BRAHMMANBARIA POURO DEGREE COLLEGE,EAST MEDDA,BRAHMANBARIA,Non-Govt,College,01718670005
Chattogram,Brahamanbaria,Brahmanbaria Sadar,103293,SUHILPUR ALHAJ HARUN AL RASHID COLLEGE,SUHILPUR,SUHILPUR,Non-Govt,College,01717204739
Chattogram,Brahamanbaria,Brahmanbaria Sadar,103296,A MONEM COLLEGE,BIJESWAR,ULCHAPARA,Non-Govt,College,01818630208
Chattogram,Brahamanbaria,Brahmanbaria Sadar,138179,OBAIDUL MUKTADIR CHOWDHURY MOHILA COLLEGE,MURAIL,BRAHAMANBARIA,Non-Govt,College,01914970763
Chattogram,Brahamanbaria,Brahmanbaria Sadar,138180,ANKUR ONNEYSA BIDYAPITH,PONIAOUT,BRAHAMANBARIA,Non-Govt,College,01913052571
Chattogram,Brahamanbaria,Brahmanbaria Sadar,132032,ALHAJ BEGUM NURUNNNAHAR COLLEGE,NARASHINGSHAR,NARASHINGSHAR,Non-Govt,College,01716402335
Chattogram,Brahamanbaria,Brahmanbaria Sadar,137793,BRAHMANBARIA UNITED COLLEGE,MURAIL | DAKBANGLO ROAD,POURASHOVA AREA,Non-Govt,College,01714354914
Chattogram,Brahamanbaria,Brahmanbaria Sadar,134348,BRAHMANBARIA CITY MODEL COLLEGE,21-T.A ROAD,BRAHMANBARIA,Non-Govt,College,01911238876
Chattogram,Brahamanbaria,Ashuganj,103295,FIROZ MIAH GOVT. COLLEGE,ASHUGANJ,ASHUGANJ,Govt.,College,01550000930
Chattogram,Brahamanbaria,Ashuganj,134882,TINNI ANWAR MOHILA COLLEGE,KAMAURA,BAHADURPUR,Non-Govt,College,01714637003
Chattogram,Brahamanbaria,Ashuganj,131980,ABBAS UDDIN KHAN SHOHAGPUR MODEL COLLEGE,SHOHAGPUR,BAHADURPUR,Non-Govt,College,01717782953
Chattogram,Brahamanbaria,Kasba,103382,ADARSHA DEGREE COLLEGE,SAYEDABAD,SAYDABAD,Govt.,College,01309103382
Chattogram,Brahamanbaria,Kasba,103378,CHARGAS N.I.BHUIYAN DEGREE COLLEGE,CHARGACHH,CHARGACHH,Non-Govt,College,01816166398
Chattogram,Brahamanbaria,Kasba,103384,GOPINATHPUR AL-HAJ SHAH ALAM COLLEGE,GOPINATHPUR,GOPINATHPUR,Non-Govt,College,01711120314
Chattogram,Brahamanbaria,Kasba,103377,KALSHER NAYEEMA ALAM MOHILA COLLEGE,KALSHER,JAMSERPUR,Non-Govt,College,01924551867
Chattogram,Brahamanbaria,Kasba,103381,KASBA T.ALI UNIVERSITY COLLEGE,KASBA,KASBA,Non-Govt,College,01711162417
Chattogram,Brahamanbaria,Kasba,103379,KASBA MOHILA DEGREE COLLEGE,KASBA,KASBA,Non-Govt,College,01715077754
Chattogram,Brahamanbaria,Kasba,103380,MIA ABDULLAH WAZED WOMENS DEGREE COLLEGE,KHUTI,KUTI,Non-Govt,College,01712580471
Chattogram,Brahamanbaria,Kasba,103385,BAYEK AL HAJ SHAH ALAM COLLEGE,BAYEK,SALDA NADI,Non-Govt,College,01712513242
Chattogram,Brahamanbaria,Nabinagar,103438,NABINAGAR GOVT COLLAGE,NABINAGAR,NABINAGAR,Govt.,College,01819921225
Chattogram,Brahamanbaria,Nabinagar,103439,ALIMUDDIN ZOBEDA COLLEGE,KAITALA,KAITALA,Non-Govt,College,01780734844
Chattogram,Brahamanbaria,Nabinagar,103437,NABINAGAR MAHILA COLLEGE,901/1 | NABINAGAR,NABINAGAR,Non-Govt,College,01819467404
Chattogram,Brahamanbaria,Nabinagar,103440,SALAIMGONJ COLLEGE,BARAIL,SALIMGANJ,Non-Govt,College,01817126402
Chattogram,Brahamanbaria,Nabinagar,103441,SUR SAMRAT ALAUDDIN KHAN COLLEGE,SHIBPUR,SHIBPUR,Non-Govt,College,01768346909
Chattogram,Brahamanbaria,Nabinagar,136948,LAUR FATEHPUR BARRISTER ZAKIR AHAMMAD COLLEGE,LAUR FATEHPUR,LAUR FATEHPUR,Non-Govt,College,01718301060
Chattogram,Brahamanbaria,Nabinagar,139114,BITGHAR DANABIR MOHESHCHANDRA BHATTACHARJEE BIDDAPITH,MOHESH ROAD | BITGHAR,BITGHAR,Non-Govt,College,01715554693
Chattogram,Brahamanbaria,Nasirnagar,103464,NASIRNAGAR DEGREE COLLEGE,NASIRNAGAR,NASIRNAGAR,Govt.,College,01719117309
Chattogram,Brahamanbaria,Nasirnagar,103465,CHATALPAR COLLEGE,CHATALPAR,CHATALPAR,Non-Govt,College,01712755467
Chattogram,Brahamanbaria,Sarail,103488,SARAIL DEGREE COLLEGE,KALIKACHCHHA,KALIKACCHA,Govt.,College,01716201883
Chattogram,Brahamanbaria,Sarail,103489,ARUAIL ABDUS SATTAR COLLEGE,ARUAIL,ARUAIL,Non-Govt,College,01309103489
Chattogram,Brahamanbaria,Sarail,138612,SARAIL MAHILA COLLEGE,SARAIL,SARAIL,Non-Govt,College,01711033143
Chattogram,Brahamanbaria,Sarail,138891,TITAS MODEL COLLEGE,SAHBAZPUR,SAHBAZPUR,Non-Govt,College,01709329233
Chattogram,Chandpur,Chandpur Sadar,103570,CHANDPUR GOVT.MAHILA COLLEGE,CHANDPUR,CHANDPUR,Govt.,College,01817080417
Chattogram,Chandpur,Chandpur Sadar,103568,CHANDPUR GOVT. COLLEGE | CHANDPUR,COMILLA ROAD | CHANDPUR,CHANDRPUR,Govt.,College,01712129619
Chattogram,Chandpur,Chandpur Sadar,103572,FARAKKABAD DEGREE COLLEGE,DURGADI,FARAKKABAD,Non-Govt,College,01812694047
Chattogram,Chandpur,Chandpur Sadar,103569,PURAN BAZAR DEGREE COLLEGE,HAZI SARIATULLAH ROAD,PURAN BAZAR,Non-Govt,College,01712703370
Chattogram,Chandpur,Chandpur Sadar,103571,JILANI CHISTY COLLEGE,SHAHTOLI,SAHATALI,Non-Govt,College,01716529526
Chattogram,Chandpur,Chandpur Sadar,137720,CHANDPUR CITY COLLEGE,WARLES,BABURHAT,Non-Govt,College,01309137720
Chattogram,Chandpur,Chandpur Sadar,136283,CHANDPUR RESIDENTIAL COLLEGE,A.KARIM PATOWARY SARAK,CHANDPUR,Non-Govt,College,01716280151
Chattogram,Chandpur,Faridganj,103674,FARIDGANJ BANGABANDHU DEGREE COLLEGE,KACHIARA | RUPSHA ROAD,FARIDGANJ,Govt.,College,01715077186
Chattogram,Chandpur,Faridganj,103675,GALLAK ADARSHA COLLEGE,DOMARIA,GALLAK BAZAR,Non-Govt,College,01309103675
Chattogram,Chandpur,Faridganj,103673,GRIDAKALINDIA HAZERA HASMATE DEGRE COLLAGE,GRIDAKALINDIA,GRIDAKALINDIA,Non-Govt,College,01309103673
Chattogram,Chandpur,Faridganj,103676,KALIR BAZAR COLLEGE,GAZARIA,KALIR BAZAR,Non-Govt,College,01789915697
Chattogram,Chandpur,Haim Char,103701,HAIMCHAR COLLEGE,WEST CHOR KRISNAPUR,HAIMCHAR,Govt.,College,01816097274
Chattogram,Chandpur,Haim Char,137711,MOAZZEM HOSSAIN COLLEGE,GANDAMARA,GANDAMARA,Non-Govt,College,01818983079
Chattogram,Chandpur,Hajiganj,103758,HAZIGONJ MODEL COLLEGE,MOKIMABAD,HAJIGONJ,Govt.,College,01710909686
Chattogram,Chandpur,Hajiganj,103756,BALALKHAL MAQBUL AHMED DEGREE COLLEGE,BALAKHAL (HAJIGONJ POUROSHOVA),BALAKHAL,Non-Govt,College,01721141286
Chattogram,Chandpur,Hajiganj,103753,DHADDA MOAZEM HOSSAIN CHOWDHURY DEGREE COLLEGE,DHADDA,DHADDA,Non-Govt,College,01711025117
Chattogram,Chandpur,Hajiganj,103759,KAKAIRTALA JANATA COLLEGE,KAKAIRTALA,GANDHARABAPUR,Non-Govt,College,01309103759
Chattogram,Chandpur,Hajiganj,103757,HAJIGONJ DEGREE COLLEGE,RANDUNI MURA,HAJIGANJ,Non-Govt,College,01309103757
Chattogram,Chandpur,Hajiganj,103754,DESHGAON DEGREE COLLEGE,DESHGAON,KASHIMPUR,Non-Govt,College,01741252366
Chattogram,Chandpur,Hajiganj,103755,NASIRKOTE SHAHID SMRITI COLLEGE,NASIRKOTE,NASIRKOT,Non-Govt,College,01309103755
Chattogram,Chandpur,Hajiganj,137671,HAJIGONJ IDEAL COLLEGE OF EDUCATION,410 | MAKIMABAD,HAJIGANJ,Non-Govt,College,01783703065
Chattogram,Chandpur,Kachua,103837,KACHUA BANGABANDHU DEGREE COLLEGE,KACHUA,KACHUA,Govt.,College,01715451331
Chattogram,Chandpur,Kachua,135200,DR. MANSOORUDDIN MOHILA COLLEGE,HASHIMPUR,KOILAIN,Non-Govt,College,01914936606
Chattogram,Chandpur,Kachua,103836,NURUL AZAD COLLEGE,BATABARIA MONPURA,M0NPURA,Non-Govt,College,01819160358
Chattogram,Chandpur,Kachua,103834,PALAKHAL RUSTAM ALI DEGREE COLLEGE,PALAKHAL,PALAKHAL,Non-Govt,College,01717378455
Chattogram,Chandpur,Kachua,103838,SHEIKH MUJIBUR RAHMAN DEGREE COLLEGE,KALIAPARA-KACHUA ROAD,RAHIMANAGAR,Non-Govt,College,01819192000
Chattogram,Chandpur,Kachua,103835,SACHAR COLLEGE,SACHAR,SACHAR,Non-Govt,College,01816007667
Chattogram,Chandpur,Matlab Dakshin,103887,MATLAB DEGREE COLLEGE,KALADI,MATLABGANJ,Govt.,College,01552402474
Chattogram,Chandpur,Matlab Dakshin,103885,ROYMONEN NESSA MAHILA COLLEGE,CHARMUKUNDI,MATLAB GONJ,Non-Govt,College,01913915686
Chattogram,Chandpur,Matlab Dakshin,103886,MUNSHIRHAT COLLEGE,175. DAKSHIN DIGHALDI,MUNSHIR HAT BAZAR,Non-Govt,College,01715792059
Chattogram,Chandpur,Matlab Dakshin,103884,NARAYAN PUR DEGREE COLLEGE,SHARPAR,NARAYANPUR,Non-Govt,College,01726126683
Chattogram,Chandpur,Matlab Uttar,103940,SENGAR CHAR COLLEGE,SENGAR CHAR PARASAVA,SENGAR CHAR,Govt.,College,01865771773
Chattogram,Chandpur,Matlab Uttar,103888,MUNSHI AZIMUDDIN COLLEGE,ENAYETNAGAR,ENAYETNAGAR,Non-Govt,College,01815122261
Chattogram,Chandpur,Matlab Uttar,103939,SUJATPUR COLLEGE,SUJATPUR | NANDALALPUR,NANDALALPUR,Non-Govt,College,01814832753
Chattogram,Chandpur,Matlab Uttar,103941,NAORI ADARSHA COLLEGE,NAORI,NAORI BAZAR,Non-Govt,College,01309103941
